Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39120.01","Bran of wheat","2019","2019","1000 US$","15442","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39120.01","Bran of wheat","2020","2020","1000 US$","18461","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39120.01","Bran of wheat","2010","2010","tonnes","186071","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39120.01","Bran of wheat","2011","2011","tonnes","540555","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39120.01","Bran of wheat","2012","2012","tonnes","327945","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39120.01","Bran of wheat","2013","2013","tonnes","241420","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39120.01","Bran of wheat","2014","2014","tonnes","181411","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39120.01","Bran of wheat","2015","2015","tonnes","178418","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39120.01","Bran of wheat","2016","2016","tonnes","203710","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39120.01","Bran of wheat","2017","2017","tonnes","190262","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39120.01","Bran of wheat","2018","2018","tonnes","244706","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39120.01","Bran of wheat","2019","2019","tonnes","295707","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39120.01","Bran of wheat","2020","2020","tonnes","212155","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39120.01","Bran of wheat","2010","2010","1000 US$","20772","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39120.01","Bran of wheat","2011","2011","1000 US$","51331","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39120.01","Bran of wheat","2012","2012","1000 US$","40514","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39120.01","Bran of wheat","2013","2013","1000 US$","33766","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39120.01","Bran of wheat","2014","2014","1000 US$","26870","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39120.01","Bran of wheat","2015","2015","1000 US$","23457","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39120.01","Bran of wheat","2016","2016","1000 US$","26330","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39120.01","Bran of wheat","2017","2017","1000 US$","24223","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39120.01","Bran of wheat","2018","2018","1000 US$","35503","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39120.01","Bran of wheat","2019","2019","1000 US$","44044","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39120.01","Bran of wheat","2020","2020","1000 US$","31028","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01377","Brazil nuts, in shell","2014","2014","tonnes","771.2","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01377","Brazil nuts, in shell","2015","2015","tonnes","895.78","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01377","Brazil nuts, in shell","2016","2016","tonnes","583.27","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01377","Brazil nuts, in shell","2017","2017","tonnes","216.04","I","Imputed value"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01377","Brazil nuts, in shell","2018","2018","tonnes","708.26","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01377","Brazil nuts, in shell","2019","2019","tonnes","506.5","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01377","Brazil nuts, in shell","2020","2020","tonnes","734.89","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01377","Brazil nuts, in shell","2014","2014","1000 US$","2983","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01377","Brazil nuts, in shell","2015","2015","1000 US$","3065","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01377","Brazil nuts, in shell","2016","2016","1000 US$","2394","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01377","Brazil nuts, in shell","2017","2017","1000 US$","1331","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01377","Brazil nuts, in shell","2018","2018","1000 US$","2280","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01377","Brazil nuts, in shell","2019","2019","1000 US$","1962","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01377","Brazil nuts, in shell","2020","2020","1000 US$","1767","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01377","Brazil nuts, in shell","2014","2014","tonnes","130.26","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01377","Brazil nuts, in shell","2015","2015","tonnes","137.96","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01377","Brazil nuts, in shell","2016","2016","tonnes","553.01","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01377","Brazil nuts, in shell","2017","2017","tonnes","479.32","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01377","Brazil nuts, in shell","2018","2018","tonnes","205.22","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01377","Brazil nuts, in shell","2019","2019","tonnes","301.25","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01377","Brazil nuts, in shell","2020","2020","tonnes","115.68","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01377","Brazil nuts, in shell","2014","2014","1000 US$","446","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01377","Brazil nuts, in shell","2015","2015","1000 US$","406","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01377","Brazil nuts, in shell","2016","2016","1000 US$","1623","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01377","Brazil nuts, in shell","2017","2017","1000 US$","1887","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01377","Brazil nuts, in shell","2018","2018","1000 US$","568","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01377","Brazil nuts, in shell","2019","2019","1000 US$","836","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01377","Brazil nuts, in shell","2020","2020","1000 US$","408","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21429.01","Brazil nuts, shelled","2010","2010","tonnes","10869","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21429.01","Brazil nuts, shelled","2011","2011","tonnes","7439","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21429.01","Brazil nuts, shelled","2012","2012","tonnes","6725","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21429.01","Brazil nuts, shelled","2013","2013","tonnes","8115","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21429.01","Brazil nuts, shelled","2014","2014","tonnes","8860.46","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21429.01","Brazil nuts, shelled","2015","2015","tonnes","8939.55","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21429.01","Brazil nuts, shelled","2016","2016","tonnes","8994.52","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21429.01","Brazil nuts, shelled","2017","2017","tonnes","12501.72","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21429.01","Brazil nuts, shelled","2018","2018","tonnes","5316.35","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21429.01","Brazil nuts, shelled","2019","2019","tonnes","5244.76","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21429.01","Brazil nuts, shelled","2020","2020","tonnes","5548.11","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21429.01","Brazil nuts, shelled","2010","2010","1000 US$","45184","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21429.01","Brazil nuts, shelled","2011","2011","1000 US$","56848","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21429.01","Brazil nuts, shelled","2012","2012","1000 US$","47099","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21429.01","Brazil nuts, shelled","2013","2013","1000 US$","53534","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21429.01","Brazil nuts, shelled","2014","2014","1000 US$","64671","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21429.01","Brazil nuts, shelled","2015","2015","1000 US$","73965","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21429.01","Brazil nuts, shelled","2016","2016","1000 US$","67763","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21429.01","Brazil nuts, shelled","2017","2017","1000 US$","62511","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21429.01","Brazil nuts, shelled","2018","2018","1000 US$","50594","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21429.01","Brazil nuts, shelled","2019","2019","1000 US$","39415","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21429.01","Brazil nuts, shelled","2020","2020","1000 US$","33953","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21429.01","Brazil nuts, shelled","2010","2010","tonnes","447","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21429.01","Brazil nuts, shelled","2011","2011","tonnes","535","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21429.01","Brazil nuts, shelled","2012","2012","tonnes","397","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21429.01","Brazil nuts, shelled","2013","2013","tonnes","626","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21429.01","Brazil nuts, shelled","2014","2014","tonnes","764.16","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21429.01","Brazil nuts, shelled","2015","2015","tonnes","1127.39","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21429.01","Brazil nuts, shelled","2016","2016","tonnes","954.16","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21429.01","Brazil nuts, shelled","2017","2017","tonnes","1592.44","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21429.01","Brazil nuts, shelled","2018","2018","tonnes","1100.73","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21429.01","Brazil nuts, shelled","2019","2019","tonnes","931.4","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21429.01","Brazil nuts, shelled","2020","2020","tonnes","564.53","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","21429.01","Brazil nuts, shelled","2010","2010","1000 US$","2093","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","21429.01","Brazil nuts, shelled","2011","2011","1000 US$","2442","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","21429.01","Brazil nuts, shelled","2012","2012","1000 US$","1896","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","21429.01","Brazil nuts, shelled","2013","2013","1000 US$","2689","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","21429.01","Brazil nuts, shelled","2014","2014","1000 US$","3297","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","21429.01","Brazil nuts, shelled","2015","2015","1000 US$","4236","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","21429.01","Brazil nuts, shelled","2016","2016","1000 US$","3519","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","21429.01","Brazil nuts, shelled","2017","2017","1000 US$","5817","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","21429.01","Brazil nuts, shelled","2018","2018","1000 US$","4269","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","21429.01","Brazil nuts, shelled","2019","2019","1000 US$","4378","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","21429.01","Brazil nuts, shelled","2020","2020","1000 US$","2707","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0020","Bread","2010","2010","tonnes","110938","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0020","Bread","2011","2011","tonnes","101736","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0020","Bread","2012","2012","tonnes","16997","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0020","Bread","2013","2013","tonnes","14831","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0020","Bread","2014","2014","tonnes","16102.33","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0020","Bread","2015","2015","tonnes","17753.67","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0020","Bread","2016","2016","tonnes","19756.19","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0020","Bread","2017","2017","tonnes","23696.1","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0020","Bread","2018","2018","tonnes","31439.09","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0020","Bread","2019","2019","tonnes","32824.55","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0020","Bread","2020","2020","tonnes","38767.68","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0020","Bread","2010","2010","1000 US$","254578","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0020","Bread","2011","2011","1000 US$","269904","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0020","Bread","2012","2012","1000 US$","63140","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0020","Bread","2013","2013","1000 US$","70933","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0020","Bread","2014","2014","1000 US$","77346","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0020","Bread","2015","2015","1000 US$","90919","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0020","Bread","2016","2016","1000 US$","96432","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0020","Bread","2017","2017","1000 US$","108489","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0020","Bread","2018","2018","1000 US$","139884","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0020","Bread","2019","2019","1000 US$","151177","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0020","Bread","2020","2020","1000 US$","164882","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0020","Bread","2010","2010","tonnes","59910","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0020","Bread","2011","2011","tonnes","59103","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0020","Bread","2012","2012","tonnes","14379","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0020","Bread","2013","2013","tonnes","15232","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0020","Bread","2014","2014","tonnes","17142.58","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0020","Bread","2015","2015","tonnes","18896.97","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0020","Bread","2016","2016","tonnes","18766.5","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0020","Bread","2017","2017","tonnes","22466.64","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0020","Bread","2018","2018","tonnes","23627","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0020","Bread","2019","2019","tonnes","22154.73","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0020","Bread","2020","2020","tonnes","23968.6","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0020","Bread","2010","2010","1000 US$","169106","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0020","Bread","2011","2011","1000 US$","194297","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0020","Bread","2012","2012","1000 US$","38166","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0020","Bread","2013","2013","1000 US$","39515","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0020","Bread","2014","2014","1000 US$","43782","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0020","Bread","2015","2015","1000 US$","45466","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0020","Bread","2016","2016","1000 US$","46197","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0020","Bread","2017","2017","1000 US$","53879","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0020","Bread","2018","2018","1000 US$","57303","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0020","Bread","2019","2019","1000 US$","55493","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0020","Bread","2020","2020","1000 US$","59763","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23140.03","Breakfast cereals","2010","2010","tonnes","213666","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23140.03","Breakfast cereals","2011","2011","tonnes","217289","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23140.03","Breakfast cereals","2012","2012","tonnes","206088","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23140.03","Breakfast cereals","2013","2013","tonnes","210431","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23140.03","Breakfast cereals","2014","2014","tonnes","223646.16","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23140.03","Breakfast cereals","2015","2015","tonnes","217352.56","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23140.03","Breakfast cereals","2016","2016","tonnes","203940.78","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23140.03","Breakfast cereals","2017","2017","tonnes","209984.59","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23140.03","Breakfast cereals","2018","2018","tonnes","240022.27","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23140.03","Breakfast cereals","2019","2019","tonnes","255865.25","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23140.03","Breakfast cereals","2020","2020","tonnes","278118.09","I","Imputed value"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23140.03","Breakfast cereals","2010","2010","1000 US$","564970","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23140.03","Breakfast cereals","2011","2011","1000 US$","618171","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23140.03","Breakfast cereals","2012","2012","1000 US$","573210","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23140.03","Breakfast cereals","2013","2013","1000 US$","595929","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23140.03","Breakfast cereals","2014","2014","1000 US$","583890","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23140.03","Breakfast cereals","2015","2015","1000 US$","554089","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23140.03","Breakfast cereals","2016","2016","1000 US$","517495","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23140.03","Breakfast cereals","2017","2017","1000 US$","512718","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23140.03","Breakfast cereals","2018","2018","1000 US$","578578","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23140.03","Breakfast cereals","2019","2019","1000 US$","651219","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23140.03","Breakfast cereals","2020","2020","1000 US$","728005","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23140.03","Breakfast cereals","2010","2010","tonnes","315392","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23140.03","Breakfast cereals","2011","2011","tonnes","284162","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23140.03","Breakfast cereals","2012","2012","tonnes","290761","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23140.03","Breakfast cereals","2013","2013","tonnes","295436","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23140.03","Breakfast cereals","2014","2014","tonnes","284111.41","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23140.03","Breakfast cereals","2015","2015","tonnes","299781.93","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23140.03","Breakfast cereals","2016","2016","tonnes","278368.37","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23140.03","Breakfast cereals","2017","2017","tonnes","275649.5","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23140.03","Breakfast cereals","2018","2018","tonnes","263545.16","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23140.03","Breakfast cereals","2019","2019","tonnes","236030.38","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23140.03","Breakfast cereals","2020","2020","tonnes","257857.42","I","Imputed value"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23140.03","Breakfast cereals","2010","2010","1000 US$","547110","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23140.03","Breakfast cereals","2011","2011","1000 US$","566064","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23140.03","Breakfast cereals","2012","2012","1000 US$","657468","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23140.03","Breakfast cereals","2013","2013","1000 US$","709739","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23140.03","Breakfast cereals","2014","2014","1000 US$","726925","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23140.03","Breakfast cereals","2015","2015","1000 US$","753987","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23140.03","Breakfast cereals","2016","2016","1000 US$","702079","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23140.03","Breakfast cereals","2017","2017","1000 US$","678869","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23140.03","Breakfast cereals","2018","2018","1000 US$","686040","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23140.03","Breakfast cereals","2019","2019","1000 US$","641926","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23140.03","Breakfast cereals","2020","2020","1000 US$","669991","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39160","Brewing or distilling dregs and waste","2010","2010","tonnes","432356","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39160","Brewing or distilling dregs and waste","2011","2011","tonnes","373372","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39160","Brewing or distilling dregs and waste","2012","2012","tonnes","381426","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39160","Brewing or distilling dregs and waste","2013","2013","tonnes","435901","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39160","Brewing or distilling dregs and waste","2014","2014","tonnes","448368","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39160","Brewing or distilling dregs and waste","2015","2015","tonnes","427997","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39160","Brewing or distilling dregs and waste","2016","2016","tonnes","330764","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39160","Brewing or distilling dregs and waste","2017","2017","tonnes","291020","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39160","Brewing or distilling dregs and waste","2018","2018","tonnes","317049","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39160","Brewing or distilling dregs and waste","2019","2019","tonnes","302148","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39160","Brewing or distilling dregs and waste","2020","2020","tonnes","273959","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39160","Brewing or distilling dregs and waste","2010","2010","1000 US$","42887","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39160","Brewing or distilling dregs and waste","2011","2011","1000 US$","68456","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39160","Brewing or distilling dregs and waste","2012","2012","1000 US$","83804","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39160","Brewing or distilling dregs and waste","2013","2013","1000 US$","114857","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39160","Brewing or distilling dregs and waste","2014","2014","1000 US$","96039","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39160","Brewing or distilling dregs and waste","2015","2015","1000 US$","82462","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39160","Brewing or distilling dregs and waste","2016","2016","1000 US$","55911","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39160","Brewing or distilling dregs and waste","2017","2017","1000 US$","50445","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39160","Brewing or distilling dregs and waste","2018","2018","1000 US$","61896","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39160","Brewing or distilling dregs and waste","2019","2019","1000 US$","57001","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39160","Brewing or distilling dregs and waste","2020","2020","1000 US$","54755","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39160","Brewing or distilling dregs and waste","2010","2010","tonnes","8999371","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39160","Brewing or distilling dregs and waste","2011","2011","tonnes","7649671","A","Official figure"
